8.680000 0.000000 0.018616 0.981384
8.720000 0.000000 0.018244 0.981756
8.760000 0.000000 0.017879 0.982121
8.800000 0.000000 0.017521 0.982479
8.840000 0.000000 0.017171 0.982829
8.880000 0.000000 0.016828 0.983172
8.920000 0.000000 0.016491 0.983509
8.960000 0.000000 0.016161 0.983839
9.000000 0.000000 0.015838 0.984162
9.040000 0.000000 0.015521 0.984479
9.080000 0.000000 0.015211 0.984789
9.120000 0.000000 0.014907 0.985093
9.160000 0.000000 0.014608 0.985392
9.200000 0.000000 0.014316 0.985684
9.240000 0.000000 0.014030 0.985970
9.280000 0.000000 0.013749 0.986251
9.320000 0.000000 0.013474 0.986526
9.360000 0.000000 0.013205 0.986795
9.400000 0.000000 0.012941 0.987059
9.440000 0.000000 0.012682 0.987318
9.480000 0.000000 0.012428 0.987572
9.520000 0.000000 0.012180 0.987820
9.560000 0.000000 0.011936 0.988064
9.600000 0.000000 0.011697 0.988303
9.640000 0.000000 0.011463 0.988537
9.680000 0.000000 0.011234 0.988766
9.720000 0.000000 0.011010 0.988990
9.760000 0.000000 0.010789 0.989211
9.800000 0.000000 0.010574 0.989426
9.840000 0.000000 0.010362 0.989638
9.880000 0.000000 0.010155 0.989845
9.920000 0.000000 0.009952 0.990048
9.960000 0.000000 0.009753 0.990247
10.000000 0.000000 0.009558 0.990442
10.040000 0.000000 0.009366 0.990634
10.080000 0.000000 0.009179 0.990821
10.120000 0.000000 0.008996 0.991004
10.160000 0.000000 0.008816 0.991184
10.200000 0.000000 0.008639 0.991361
10.240000 0.000000 0.008467 0.991533
10.280000 0.000000 0.008297 0.991703
10.320000 0.000000 0.008131 0.991869
10.360000 0.000000 0.007969 0.992031
10.400000 0.000000 0.007809 0.992191
10.440000 0.000000 0.007653 0.992347
10.480000 0.000000 0.007500 0.992500
10.520000 0.000000 0.007350 0.992650
10.560000 0.000000 0.007203 0.992797
10.600000 0.000000 0.007059 0.992941
10.640000 0.000000 0.006918 0.993082
10.680000 0.000000 0.006779 0.993221
10.720000 0.000000 0.006644 0.993356
10.760000 0.000000 0.006511 0.993489
10.800000 0.000000 0.006381 0.993619
10.840000 0.000000 0.006253 0.993747
10.880000 0.000000 0.006128 0.993872
10.920000 0.000000 0.006006 0.993994
10.960000 0.000000 0.005885 0.994115
11.000000 0.000000 0.005768 0.994232
11.040000 0.000000 0.005652 0.994348
11.080000 0.000000 0.005539 0.994461
11.120000 0.000000 0.005429 0.994571
11.160000 0.000000 0.005320 0.994680
11.200000 0.000000 0.005214 0.994786
11.240000 0.000000 0.005109 0.994891
11.280000 0.000000 0.005007 0.994993
11.320000 0.000000 0.004907 0.995093
11.360000 0.000000 0.004809 0.995191
11.400000 0.000000 0.004713 0.995287
11.440000 0.000000 0.004618 0.995382
11.480000 0.000000 0.004526 0.995474
11.520000 0.000000 0.004435 0.995565
11.560000 0.000000 0.004347 0.995653
11.600000 0.000000 0.004260 0.995740
11.640000 0.000000 0.004175 0.995825
11.680000 0.000000 0.004091 0.995909
11.720000 0.000000 0.004009 0.995991
11.760000 0.000000 0.003929 0.996071
11.800000 0.000000 0.003851 0.996149
11.840000 0.000000 0.003774 0.996226
11.880000 0.000000 0.003698 0.996302
11.920000 0.000000 0.003624 0.996376
11.960000 0.000000 0.003552 0.996448
12.000000 0.000000 0.003481 0.996519
12.040000 0.000000 0.003411 0.996589
12.080000 0.000000 0.003343 0.996657
12.120000 0.000000 0.003276 0.996724
